PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,RST%
Carson Wentz,QB,LAR,SEA,-110,46.50,0.00,23.25,5100,0.00,0.0,0
Stetson Bennett,QB,LAR,SEA,-110,46.50,0.00,23.25,4000,0.00,0.0,0
Khari Blasingame,RB,CHI,DET,312,48.00,7.50,20.25,4000,0.16,0.0,0.00
Travis Homer,RB,CHI,DET,312,48.00,7.50,20.25,4000,0.17,0.0,0.00
Mason Rudolph,QB,PIT,CLE,100,33.00,1.50,15.75,4000,0.00,0.0,0
Patrick Scales,TE,CHI,DET,312,48.00,7.50,20.25,2500,0.00,0.0,0
Kyren Williams,RB,LAR,SEA,-110,46.50,0.00,23.25,4000,0.00,0.0,0
Nathan Peterman,QB,CHI,DET,312,48.00,7.50,20.25,4500,0.00,0.0,0
Godwin Igwebuike,RB,PIT,CLE,100,33.00,1.50,15.75,4000,0.05,0.0,0.00
Drew Lock,QB,SEA,LAR,-108,46.50,0.00,23.25,4600,0.00,0.0,0
Marcedes Lewis,TE,CHI,DET,312,48.00,7.50,20.25,2500,0.00,0.0,0
Rodney Williams,TE,PIT,CLE,100,33.00,1.50,15.75,2500,0.00,0.0,0
Austin Trammell,WR,LAR,SEA,-110,46.50,0.00,23.25,3000,0.00,0.0,0
Hunter Long,TE,LAR,SEA,-110,46.50,0.00,23.25,2500,0.00,0.0,0
Darren Waller,TE,NYG,WAS,345,37.50,9.00,14.25,2500,0.00,0.0,0
Mitch Trubisky,QB,PIT,CLE,100,33.00,1.50,15.75,4600,0.00,0.0,0
Cooper Rush,QB,DAL,CAR,-556,42.00,-10.50,26.25,4500,0.00,0.0,0
Hunter Luepke,RB,DAL,CAR,-556,42.00,-10.50,26.25,4000,0.00,0.0,0
Jacoby Brissett,QB,WAS,NYG,-443,37.50,-9.00,23.25,4600,0.00,0.0,0
Peyton Hendershot,TE,DAL,CAR,-556,42.00,-10.50,26.25,2500,0.00,0.0,0
Alex Armah,RB,WAS,NYG,-443,37.50,-9.00,23.25,4000,0.00,0.0,0
Trey Lance,QB,DAL,CAR,-556,42.00,-10.50,26.25,4000,0.00,0.0,0
Sean McKeon,TE,DAL,CAR,-556,42.00,-10.50,26.25,2500,0.00,0.0,0
Brandon Dillon,TE,WAS,NYG,-443,37.50,-9.00,23.25,2500,0.00,0.0,0
Dax Milne,WR,WAS,NYG,-443,37.50,-9.00,23.25,3000,0.00,0.0,0
Eric Gray,RB,NYG,WAS,345,37.50,9.00,14.25,4000,0.00,0.0,0
Ihmir Smith-Marsette,WR,CAR,DAL,410,42.00,10.50,15.75,3000,0.00,0.0,0
Giovanni Ricci,TE,CAR,DAL,410,42.00,10.50,15.75,2500,0.00,0.0,0
Stephen Sullivan,TE,CAR,DAL,410,42.00,10.50,15.75,2500,0.00,0.0,0
Curtis Hodges,TE,WAS,NYG,-443,37.50,-9.00,23.25,2500,0.00,0.0,0
Armani Rogers,TE,WAS,NYG,-443,37.50,-9.00,23.25,2500,0.00,0.0,0
Mitchell Tinsley,WR,WAS,NYG,-443,37.50,-9.00,23.25,3000,0.00,0.0,0
Hayden Hurst,TE,CAR,DAL,410,42.00,10.50,15.75,2800,0.00,0.0,0
Jalen Brooks,WR,DAL,CAR,-556,42.00,-10.50,26.25,3000,0.00,0.0,0
David Durden,WR,DAL,CAR,-556,42.00,-10.50,26.25,3000,0.00,0.0,0
Dareke Young,WR,SEA,LAR,-108,46.50,0.00,23.25,3000,0.00,0.0,0
PJ Walker,QB,CLE,PIT,-119,33.00,-1.50,17.25,4900,0.00,0.0,0
Michael Woods,WR,CLE,PIT,-119,33.00,-1.50,17.25,3000,0.00,0.0,0
Brady Russell,TE,SEA,LAR,-108,46.50,0.00,23.25,2500,0.00,0.0,0
Tyrod Taylor,QB,NYG,WAS,345,37.50,9.00,14.25,4000,0.00,0.0,0
Matt Barkley,QB,NYG,WAS,345,37.50,9.00,14.25,4700,0.00,0.0,0
James Proche,WR,CLE,PIT,-119,33.00,-1.50,17.25,3000,0.00,0.0,0
Nick Chubb,RB,CLE,PIT,-119,33.00,-1.50,17.25,4000,0.00,0.0,0
Daniel Jones,QB,NYG,WAS,345,37.50,9.00,14.25,4000,0.00,0.0,0
Tommy Sweeney,TE,NYG,WAS,345,37.50,9.00,14.25,2500,0.00,0.0,0
Bryce Ford-Wheaton,WR,NYG,WAS,345,37.50,9.00,14.25,3000,0.00,0.0,0
Gunner Olszewski,WR,NYG,WAS,345,37.50,9.00,14.25,3000,0.00,0.0,0
Deshaun Watson,QB,CLE,PIT,-119,33.00,-1.50,17.25,5400,0.00,0.0,0
Lawrence Cager,TE,NYG,WAS,345,37.50,9.00,14.25,2500,0.00,0.0,0
Gary Brightwell,RB,NYG,WAS,345,37.50,9.00,14.25,4000,0.00,0.0,0
Jakeem Grant,WR,CLE,PIT,-119,33.00,-1.50,17.25,3000,0.00,0.0,0
Jashaun Corbin,RB,NYG,WAS,345,37.50,9.00,14.25,4000,0.00,0.0,0
Marquise Goodwin,WR,CLE,PIT,-119,33.00,-1.50,17.25,3000,0.00,0.0,0
John Stephens,WR,DAL,CAR,-556,42.00,-10.50,26.25,3000,0.00,0.0,0
Joe Reed,WR,CHI,DET,312,48.00,7.50,20.25,3000,0.00,0.0,0
Colton Dowell,WR,TEN,JAX,252,40.00,7.00,16.50,3000,0.00,0.0,0
Tyson Bagent,QB,CHI,DET,312,48.00,7.50,20.25,5000,0.00,0.0,0
Dameon Pierce,RB,HOU,ARI,-254,48.00,-6.00,27.00,5400,0.00,0.0,0
C.J. Beathard,QB,JAX,TEN,-320,40.00,-7.00,23.50,4600,0.00,0.0,0
Jesse Matthews,WR,HOU,ARI,-254,48.00,-6.00,27.00,3000,0.00,0.0,0
Erik Ezukanma,WR,MIA,LV,-850,46.50,-13.50,30.00,3000,0.00,0.0,0
Skylar Thompson,QB,MIA,LV,-850,46.50,-13.50,30.00,4000,0.00,0.0,0
Troy Hairston,RB,HOU,ARI,-254,48.00,-6.00,27.00,4000,0.00,0.0,0
Chris Brooks,RB,MIA,LV,-850,46.50,-13.50,30.00,4000,0.00,0.0,0
Teagan Quitoriano,TE,HOU,ARI,-254,48.00,-6.00,27.00,2500,0.00,0.0,0
Brandon Allen,QB,SF,TB,-656,41.50,-12.00,26.75,4000,0.00,0.0,0
Alec Ingold,RB,MIA,LV,-850,46.50,-13.50,30.00,4000,0.00,0.0,0
Davis Mills,QB,HOU,ARI,-254,48.00,-6.00,27.00,4500,0.00,0.0,0
Andrew Beck,RB,HOU,ARI,-254,48.00,-6.00,27.00,4000,0.00,0.0,0
Sam Darnold,QB,SF,TB,-656,41.50,-12.00,26.75,4400,0.00,0.0,0
Dare Ogunbowale,RB,HOU,ARI,-254,48.00,-6.00,27.00,4000,0.09,0.0,0.00
Case Keenum,QB,HOU,ARI,-254,48.00,-6.00,27.00,4000,0.00,0.0,0
Blake Whiteheart,TE,ARI,HOU,206,48.00,6.00,21.00,2500,0.00,0.0,0
Charlie Woerner,TE,SF,TB,-656,41.50,-12.00,26.75,2500,0.00,0.0,0
Chase Claypool,WR,MIA,LV,-850,46.50,-13.50,30.00,3000,0.00,0.0,0
Mike White,QB,MIA,LV,-850,46.50,-13.50,30.00,4600,0.00,0.0,0
Danny Gray,WR,SF,TB,-656,41.50,-12.00,26.75,3000,0.00,0.0,0
Jonathan Ward,RB,TEN,JAX,252,40.00,7.00,16.50,4000,0.00,0.0,0
Jimmy Garoppolo,QB,LV,MIA,578,46.50,13.50,16.50,4800,0.00,0.0,0
Kearis Jackson,WR,TEN,JAX,252,40.00,7.00,16.50,3000,0.00,0.0,0
Hassan Haskins,RB,TEN,JAX,252,40.00,7.00,16.50,4000,0.00,0.0,0
Julius Chestnut,RB,TEN,JAX,252,40.00,7.00,16.50,4000,0.00,0.0,0
Treylon Burks,WR,TEN,JAX,252,40.00,7.00,16.50,3400,0.00,0.0,0
Malik Willis,QB,TEN,JAX,252,40.00,7.00,16.50,4600,0.00,0.0,0
Jesper Horsted,TE,LV,MIA,578,46.50,13.50,16.50,2500,0.00,0.0,0
Austin Walter,RB,LV,MIA,578,46.50,13.50,16.50,4000,0.00,0.0,0
Jamal Agnew,WR,JAX,TEN,-320,40.00,-7.00,23.50,3000,0.00,0.0,0
Trevon Wesco,TE,TEN,JAX,252,40.00,7.00,16.50,2500,0.00,0.0,0
Brittain Brown,RB,LV,MIA,578,46.50,13.50,16.50,4000,0.00,0.0,0
Kevin Rader,TE,TEN,JAX,252,40.00,7.00,16.50,2500,0.00,0.0,0
Ryan Tannehill,QB,TEN,JAX,252,40.00,7.00,16.50,4700,0.00,0.0,0
Leonard Taylor,TE,JAX,TEN,-320,40.00,-7.00,23.50,2500,0.00,0.0,0
Parker Washington,WR,JAX,TEN,-320,40.00,-7.00,23.50,3000,0.00,0.0,0
Luke Farrell,TE,JAX,TEN,-320,40.00,-7.00,23.50,2500,0.00,0.0,0
Jaylon Moore,WR,JAX,TEN,-320,40.00,-7.00,23.50,3000,0.00,0.0,0
Emari Demercado,RB,ARI,HOU,206,48.00,6.00,21.00,4400,0.00,0.0,0
Elijah Higgins,TE,ARI,HOU,206,48.00,6.00,21.00,2500,0.00,0.0,0
Jason Brownlee,WR,NYJ,BUF,257,39.50,7.00,16.25,3000,0.12,0.0,0.00
James Mitchell,TE,DET,CHI,-400,48.00,-7.50,27.75,2500,0.00,0.0,0
Zach Davidson,TE,BUF,NYJ,-327,39.50,-7.00,23.25,2500,0.00,0.0,0
Justin Shorter,WR,BUF,NYJ,-327,39.50,-7.00,23.25,3000,0.00,0.0,0
Tyler Davis,TE,GB,LAC,135,44.00,3.00,20.50,2500,0.00,0.0,0
Aaron Rodgers,QB,NYJ,BUF,257,39.50,7.00,16.25,4000,0.00,0.0,0
Brian Hoyer,QB,LV,MIA,578,46.50,13.50,16.50,4400,0.00,0.0,0
Hendon Hooker,QB,DET,CHI,-400,48.00,-7.50,27.75,4000,0.00,0.0,0
Zonovan Knight,RB,DET,CHI,-400,48.00,-7.50,27.75,4000,0.00,0.0,0
Shane Zylstra,TE,DET,CHI,-400,48.00,-7.50,27.75,2500,0.00,0.0,0
Sean Clifford,QB,GB,LAC,135,44.00,3.00,20.50,4600,0.00,0.0,0
Nick Bawden,RB,NYJ,BUF,257,39.50,7.00,16.25,4000,0.00,0.0,0
Tim Boyle,QB,NYJ,BUF,257,39.50,7.00,16.25,4500,0.00,0.0,0
Kenny Yeboah,TE,NYJ,BUF,257,39.50,7.00,16.25,2500,0.00,0.0,0
Jason Cabinda,RB,DET,CHI,-400,48.00,-7.50,27.75,4000,0.00,0.0,0
Nate Sudfeld,QB,DET,CHI,-400,48.00,-7.50,27.75,4000,0.00,0.0,0
Irvin Charles,WR,NYJ,BUF,257,39.50,7.00,16.25,3000,0.00,0.0,0
Teddy Bridgewater,QB,DET,CHI,-400,48.00,-7.50,27.75,4700,0.00,0.0,0
Ben Sims,TE,GB,LAC,135,44.00,3.00,20.50,2500,0.00,0.0,0
Damien Harris,RB,BUF,NYJ,-327,39.50,-7.00,23.25,4400,0.00,0.0,0
Cameron Latu,TE,SF,TB,-656,41.50,-12.00,26.75,2500,0.00,0.0,0
Russell Gage,WR,TB,SF,467,41.50,12.00,14.75,3000,0.00,0.0,0
Brayden Willis,TE,SF,TB,-656,41.50,-12.00,26.75,2500,0.00,0.0,0
Clayton Tune,QB,ARI,HOU,206,48.00,6.00,21.00,4700,0.00,0.0,0
Zach Pascal,WR,ARI,HOU,206,48.00,6.00,21.00,3000,0.00,0.0,0
Marlon Mack,RB,ARI,HOU,206,48.00,6.00,21.00,4000,0.00,0.0,0
Geoff Swaim,TE,ARI,HOU,206,48.00,6.00,21.00,2500,0.00,0.0,0
Zach Ertz,TE,ARI,HOU,206,48.00,6.00,21.00,2500,0.00,0.0,0
David Wells,TE,TB,SF,467,41.50,12.00,14.75,2500,0.00,0.0,0
John Wolford,QB,TB,SF,467,41.50,12.00,14.75,4000,0.00,0.0,0
Dawson Knox,TE,BUF,NYJ,-327,39.50,-7.00,23.25,2500,0.00,0.0,0
Kyle Trask,QB,TB,SF,467,41.50,12.00,14.75,4600,0.00,0.0,0
Joshua Palmer,WR,LAC,GB,-162,44.00,-3.00,23.50,3000,0.00,0.0,0
Easton Stick,QB,LAC,GB,-162,44.00,-3.00,23.50,4700,0.00,0.0,0
Mike Williams,WR,LAC,GB,-162,44.00,-3.00,23.50,3000,0.00,0.0,0
Gerald Everett,TE,LAC,GB,-162,44.00,-3.00,23.50,3500,0.00,0.0,0
Nick Vannett,TE,LAC,GB,-162,44.00,-3.00,23.50,2500,0.00,0.0,0
Kyle Allen,QB,BUF,NYJ,-327,39.50,-7.00,23.25,4900,0.00,0.0,0
Nyheim Hines,RB,BUF,NYJ,-327,39.50,-7.00,23.25,4000,0.00,0.0,0
Andy Dalton,QB,CAR,DAL,410,42.00,10.50,15.75,4500,0.00,0.0,0
